sektor,ticker,ticker_yfinance,Date,Open,High,Low,Close,Volume
Finansial,BBCA,BBCA.JK,2025-06-13,9100.0,9125.0,8975.0,9025.0,83318000.0
Finansial,BBCA,BBCA.JK,2025-06-16,8925.0,9000.0,8900.0,8925.0,57825000.0
Finansial,BBCA,BBCA.JK,2025-06-17,8975.0,9100.0,8975.0,9075.0,54927900.0
Finansial,BBCA,BBCA.JK,2025-06-18,8950.0,9025.0,8900.0,8900.0,86270200.0
Finansial,BBCA,BBCA.JK,2025-06-19,8900.0,8925.0,8750.0,8775.0,78879500.0
Finansial,BBCA,BBCA.JK,2025-06-20,8700.0,8875.0,8625.0,8700.0,445915100.0
Finansial,BBCA,BBCA.JK,2025-06-23,8575.0,8700.0,8500.0,8625.0,87324500.0
Finansial,BBCA,BBCA.JK,2025-06-24,8725.0,8850.0,8700.0,8775.0,110158900.0
Finansial,BBCA,BBCA.JK,2025-06-25,8725.0,8775.0,8475.0,8600.0,117561000.0
Finansial,BBCA,BBCA.JK,2025-06-26,8525.0,8650.0,8525.0,8650.0,117281700.0
Finansial,BBCA,BBCA.JK,2025-06-30,8575.0,8825.0,8550.0,8675.0,185441800.0
Finansial,BBCA,BBCA.JK,2025-07-01,8750.0,8775.0,8600.0,8700.0,82364500.0
Finansial,BBCA,BBCA.JK,2025-07-02,8575.0,8675.0,8575.0,8675.0,68545100.0
Finansial,BBCA,BBCA.JK,2025-07-03,8700.0,8750.0,8600.0,8600.0,50370800.0
Finansial,BBCA,BBCA.JK,2025-07-04,8650.0,8700.0,8550.0,8650.0,43593300.0
Finansial,BBCA,BBCA.JK,2025-07-07,8625.0,8650.0,8550.0,8625.0,49936900.0
Finansial,BBCA,BBCA.JK,2025-07-08,8550.0,8600.0,8425.0,8500.0,215611000.0
Finansial,BBCA,BBCA.JK,2025-07-09,8500.0,8550.0,8450.0,8500.0,94459300.0
Finansial,BBCA,BBCA.JK,2025-07-10,8525.0,8650.0,8500.0,8600.0,111769400.0
Finansial,BBCA,BBCA.JK,2025-07-11,8575.0,8675.0,8575.0,8625.0,135986500.0
Finansial,BBCA,BBCA.JK,2025-07-14,8650.0,8675.0,8450.0,8525.0,125196000.0
Finansial,BBCA,BBCA.JK,2025-07-15,8600.0,8600.0,8475.0,8550.0,77219300.0
Finansial,BBCA,BBCA.JK,2025-07-16,8550.0,8600.0,8500.0,8525.0,97475300.0
Finansial,BBCA,BBCA.JK,2025-07-17,8500.0,8550.0,8500.0,8525.0,86016400.0
Finansial,BBCA,BBCA.JK,2025-07-18,8550.0,8575.0,8425.0,8425.0,80432200.0
Finansial,BBCA,BBCA.JK,2025-07-21,8450.0,8500.0,8375.0,8450.0,95383500.0
Finansial,BBCA,BBCA.JK,2025-07-22,8450.0,8475.0,8400.0,8400.0,77981700.0
Finansial,BBCA,BBCA.JK,2025-07-23,8450.0,8500.0,8400.0,8425.0,70969500.0
Finansial,BBCA,BBCA.JK,2025-07-24,8475.0,8550.0,8450.0,8500.0,138256800.0
Finansial,BBCA,BBCA.JK,2025-07-25,8500.0,8525.0,8450.0,8450.0,58682800.0
Finansial,BBCA,BBCA.JK,2025-07-28,8625.0,8625.0,8475.0,8500.0,99484300.0
Finansial,BBCA,BBCA.JK,2025-07-29,8500.0,8500.0,8375.0,8400.0,104240300.0
Finansial,BBCA,BBCA.JK,2025-07-30,8475.0,8475.0,8325.0,8375.0,98098100.0
Finansial,BBCA,BBCA.JK,2025-07-31,8350.0,8375.0,8250.0,8275.0,206006300.0
Finansial,BBCA,BBCA.JK,2025-08-01,8400.0,8425.0,8300.0,8300.0,86196100.0
Finansial,BBCA,BBCA.JK,2025-08-04,8325.0,8350.0,8275.0,8275.0,49054500.0
Finansial,BBCA,BBCA.JK,2025-08-05,8350.0,8450.0,8325.0,8425.0,69475900.0
Finansial,BBCA,BBCA.JK,2025-08-06,8425.0,8425.0,8300.0,8300.0,56325400.0
Finansial,BBCA,BBCA.JK,2025-08-07,8325.0,8350.0,8300.0,8300.0,43621300.0
Finansial,BBCA,BBCA.JK,2025-08-08,8325.0,8400.0,8300.0,8300.0,68378700.0
Finansial,BBCA,BBCA.JK,2025-08-11,8500.0,8550.0,8425.0,8550.0,128561300.0
Finansial,BBCA,BBCA.JK,2025-08-12,8625.0,8875.0,8575.0,8850.0,171015700.0
Finansial,BBCA,BBCA.JK,2025-08-13,8975.0,8975.0,8725.0,8925.0,129083900.0
Finansial,BBCA,BBCA.JK,2025-08-14,8925.0,8950.0,8750.0,8775.0,122930900.0
Finansial,BBCA,BBCA.JK,2025-08-15,8825.0,8850.0,8700.0,8700.0,68754200.0
Finansial,BBCA,BBCA.JK,2025-08-19,8600.0,8600.0,8450.0,8500.0,128591700.0
Finansial,BBCA,BBCA.JK,2025-08-20,8375.0,8600.0,8350.0,8525.0,202260200.0
Finansial,BBCA,BBCA.JK,2025-08-21,8550.0,8575.0,8500.0,8550.0,69470200.0
Finansial,BBCA,BBCA.JK,2025-08-22,8575.0,8575.0,8450.0,8450.0,66394100.0
Finansial,BBCA,BBCA.JK,2025-08-25,8525.0,8550.0,8475.0,8475.0,64052700.0
Finansial,BBCA,BBCA.JK,2025-08-26,8450.0,8475.0,8250.0,8250.0,326794200.0
Finansial,BBCA,BBCA.JK,2025-08-27,8250.0,8350.0,8200.0,8300.0,111915700.0
Finansial,BBCA,BBCA.JK,2025-08-28,8350.0,8375.0,8275.0,8325.0,81281400.0
Finansial,BBCA,BBCA.JK,2025-08-29,8250.0,8275.0,8075.0,8075.0,236499300.0
Finansial,BBCA,BBCA.JK,2025-09-01,7650.0,8050.0,7600.0,8000.0,421127500.0
Finansial,BBCA,BBCA.JK,2025-09-02,8000.0,8175.0,8000.0,8000.0,155531500.0
Finansial,BBCA,BBCA.JK,2025-09-03,7900.0,8000.0,7900.0,7975.0,212372700.0
Finansial,BBCA,BBCA.JK,2025-09-04,7975.0,8000.0,7925.0,8000.0,103534800.0
Finansial,BBCA,BBCA.JK,2025-09-08,8025.0,8025.0,7700.0,7700.0,321191900.0
Finansial,BBCA,BBCA.JK,2025-09-09,7625.0,7725.0,7475.0,7525.0,595368700.0
Finansial,BBCA,BBCA.JK,2025-09-10,7550.0,7800.0,7550.0,7800.0,246849600.0
Finansial,BBCA,BBCA.JK,2025-09-11,7900.0,7975.0,7850.0,7850.0,235173400.0
Finansial,BBCA,BBCA.JK,2025-09-12,7975.0,7975.0,7850.0,7925.0,156084700.0
Finansial,BBCA,BBCA.JK,2025-09-15,8000.0,8100.0,7975.0,8025.0,142567700.0
Finansial,BBCA,BBCA.JK,2025-09-16,8050.0,8075.0,7900.0,7925.0,129312900.0
Finansial,BBCA,BBCA.JK,2025-09-17,7850.0,7900.0,7800.0,7850.0,183725900.0
Finansial,BBCA,BBCA.JK,2025-09-18,7850.0,7900.0,7650.0,7700.0,275378700.0
Finansial,BBCA,BBCA.JK,2025-09-19,7650.0,7825.0,7650.0,7800.0,149025300.0
Finansial,BBCA,BBCA.JK,2025-09-22,7800.0,7825.0,7725.0,7725.0,92588800.0
Finansial,BBCA,BBCA.JK,2025-09-23,7750.0,7900.0,7750.0,7875.0,102606200.0
Finansial,BBCA,BBCA.JK,2025-09-24,7950.0,7950.0,7725.0,7775.0,150428400.0
Finansial,BBCA,BBCA.JK,2025-09-25,7725.0,7775.0,7700.0,7700.0,147986600.0
Finansial,BBCA,BBCA.JK,2025-09-26,7575.0,7700.0,7575.0,7625.0,121657700.0
Finansial,BBCA,BBCA.JK,2025-09-29,7750.0,7800.0,7700.0,7775.0,116454700.0
Finansial,BBCA,BBCA.JK,2025-09-30,7700.0,7775.0,7625.0,7625.0,170666700.0
Finansial,BBCA,BBCA.JK,2025-10-01,7600.0,7675.0,7500.0,7500.0,202433400.0
Finansial,BBCA,BBCA.JK,2025-10-02,7500.0,7600.0,7500.0,7500.0,126952400.0
Finansial,BBCA,BBCA.JK,2025-10-03,7525.0,7550.0,7500.0,7525.0,76787500.0
Finansial,BBCA,BBCA.JK,2025-10-06,7500.0,7550.0,7450.0,7500.0,104032400.0
Finansial,BBCA,BBCA.JK,2025-10-07,7550.0,7600.0,7500.0,7575.0,74282600.0
Finansial,BBCA,BBCA.JK,2025-10-08,7500.0,7525.0,7375.0,7375.0,168080800.0
Finansial,BBCA,BBCA.JK,2025-10-09,7375.0,7700.0,7300.0,7550.0,293567400.0
Finansial,BBCA,BBCA.JK,2025-10-10,7450.0,7450.0,7350.0,7400.0,107426000.0
Finansial,BBCA,BBCA.JK,2025-10-13,7300.0,7375.0,7300.0,7325.0,101847900.0
Finansial,BBCA,BBCA.JK,2025-10-14,7275.0,7350.0,7250.0,7250.0,151862300.0
Finansial,BBCA,BBCA.JK,2025-10-15,7250.0,7350.0,7225.0,7250.0,133206400.0
Finansial,BBCA,BBCA.JK,2025-10-16,7250.0,7325.0,7225.0,7300.0,120611200.0
Finansial,BBCA,BBCA.JK,2025-10-17,7300.0,7525.0,7275.0,7500.0,157334400.0
Finansial,BBCA,BBCA.JK,2025-10-20,7700.0,8000.0,7625.0,7875.0,393421800.0
Finansial,BBCA,BBCA.JK,2025-10-21,8100.0,8475.0,8100.0,8475.0,529802600.0
Finansial,BBCA,BBCA.JK,2025-10-22,8700.0,8700.0,8200.0,8200.0,392957200.0
Finansial,BBCA,BBCA.JK,2025-10-23,8200.0,8350.0,8150.0,8325.0,187003900.0
Finansial,BBCA,BBCA.JK,2025-10-24,8300.0,8375.0,8275.0,8275.0,133355100.0
Finansial,BBCA,BBCA.JK,2025-10-27,8325.0,8425.0,8200.0,8350.0,182275600.0
Finansial,BBCA,BBCA.JK,2025-10-28,8350.0,8400.0,8250.0,8275.0,180270000.0
Finansial,BBCA,BBCA.JK,2025-10-29,8300.0,8600.0,8275.0,8600.0,239156800.0
Finansial,BBCA,BBCA.JK,2025-10-30,8575.0,8750.0,8475.0,8525.0,259009800.0
Finansial,BBCA,BBCA.JK,2025-10-31,8550.0,8650.0,8525.0,8525.0,177088000.0
Finansial,BBCA,BBCA.JK,2025-11-03,8650.0,8650.0,8525.0,8650.0,115007100.0
Finansial,BBCA,BBCA.JK,2025-11-04,8650.0,8700.0,8625.0,8650.0,155231500.0
Finansial,BBCA,BBCA.JK,2025-11-05,8625.0,8700.0,8600.0,8700.0,125731500.0
Finansial,BBCA,BBCA.JK,2025-11-06,8625.0,8675.0,8550.0,8550.0,89756900.0
Finansial,BBCA,BBCA.JK,2025-11-07,8550.0,8675.0,8550.0,8675.0,75241900.0
Finansial,BBCA,BBCA.JK,2025-11-10,8675.0,8675.0,8575.0,8575.0,79897700.0
Finansial,BBCA,BBCA.JK,2025-11-11,8575.0,8600.0,8400.0,8400.0,130897600.0
Finansial,BBCA,BBCA.JK,2025-11-12,8425.0,8550.0,8400.0,8500.0,85415600.0
Finansial,BBCA,BBCA.JK,2025-11-13,8400.0,8475.0,8375.0,8375.0,104113800.0
Finansial,BBCA,BBCA.JK,2025-11-14,8375.0,8500.0,8375.0,8425.0,89815300.0
Finansial,BBCA,BBCA.JK,2025-11-17,8500.0,8575.0,8475.0,8575.0,129411100.0
Finansial,BBCA,BBCA.JK,2025-11-18,8550.0,8575.0,8400.0,8400.0,119377900.0
Finansial,BBCA,BBCA.JK,2025-11-19,8350.0,8500.0,8325.0,8475.0,114209700.0
Finansial,BBCA,BBCA.JK,2025-11-20,8475.0,8600.0,8400.0,8425.0,124087400.0
Finansial,BBCA,BBCA.JK,2025-11-21,8375.0,8425.0,8350.0,8400.0,103917100.0
Finansial,BBCA,BBCA.JK,2025-11-24,8400.0,8475.0,8350.0,8475.0,279590600.0
Finansial,BBCA,BBCA.JK,2025-11-25,8475.0,8500.0,8375.0,8500.0,98807700.0
Finansial,BBCA,BBCA.JK,2025-11-26,8400.0,8450.0,8375.0,8425.0,77094400.0
Finansial,BBCA,BBCA.JK,2025-11-27,8425.0,8450.0,8325.0,8325.0,71051300.0
Finansial,BBCA,BBCA.JK,2025-11-28,8325.0,8350.0,8275.0,8275.0,67559300.0
Finansial,BBCA,BBCA.JK,2025-12-01,8450.0,8450.0,8350.0,8400.0,76359200.0
Finansial,BBCA,BBCA.JK,2025-12-02,8350.0,8425.0,8350.0,8375.0,97044000.0
Finansial,BBCA,BBCA.JK,2025-12-03,8350.0,8400.0,8300.0,8300.0,103550900.0
Finansial,BBCA,BBCA.JK,2025-12-04,8325.0,8350.0,8225.0,8225.0,71410400.0
Finansial,BBCA,BBCA.JK,2025-12-05,8200.0,8300.0,8200.0,8300.0,71162300.0
Finansial,BBCA,BBCA.JK,2025-12-08,8350.0,8350.0,8250.0,8300.0,61745200.0
Finansial,BBCA,BBCA.JK,2025-12-09,8300.0,8300.0,8100.0,8100.0,113057200.0
Finansial,BBCA,BBCA.JK,2025-12-10,8100.0,8175.0,8025.0,8075.0,143418300.0
Finansial,BBCA,BBCA.JK,2025-12-11,8175.0,8200.0,7900.0,8000.0,140766000.0
